datetime,date,time,Ltot_raw (kW),Ltot_impute (kW),temp,temp_K,peak_type,is_peak,generation_outage,scenario,P_clear,price,hourly_cost,price_old_hourly_cost,hour,day_of_week,is_weekend,T_schedule_base_F,P_average_24h,sigma_actual_24h,P_clear_z_24h,P_clear_lag_1,P_clear_lag_2,P_clear_lag_3,P_clear_lag_24,P_clear_lag_25,P_clear_lag_26,P_clear_lag_48,P_clear_lag_168,load_lag_1,load_lag_2,load_lag_3,load_lag_24,load_lag_25,load_lag_26,temp_lag_1,temp_lag_24
2025-01-26 04:00:00,2025-01-26,04:00:00,0.652421544605166,0.652421544605166,86.1215,303.2175,off_peak,0,0,normal,2.4508,2.4508,1.5989547215183408,1.5358655581550211,4,6,1,74.0,3.6211875,0.9664150783954086,-1.2111,2.3541,2.2165,2.2198,2.4726,2.3814,2.2543,2.4808,2.3763,0.6367586377691284,0.5681576796377428,1.1454708556210251,0.5237060451433349,0.6815496124917375,0.5612836815903071,82.94000000000003,84.57800000000006
2025-01-26 05:00:00,2025-01-26,05:00:00,0.6456304556140766,0.6456304556140766,88.44800000000002,304.51,off_peak,0,0,normal,2.5141,2.5141,1.62317952845935,1.582311120618979,5,6,1,74.0,3.6202791666666663,0.9675511499698478,-1.1433,2.4508,2.3541,2.2165,2.5502,2.4726,2.3814,2.5666,2.459,0.652421544605166,0.6367586377691284,0.5681576796377428,0.5026890415128495,0.5237060451433349,0.6815496124917375,86.1215,87.21500000000002
2025-01-26 06:00:00,2025-01-26,06:00:00,0.7527184526616265,0.7527184526616265,89.72600000000008,305.22,mid_peak,0,0,normal,3.5686,3.5686,2.6861510701682803,1.8924094618365952,6,6,1,72.0,3.618775,0.969313492273966,-0.0518,2.5141,2.4508,2.3541,3.6025,2.5502,2.4726,3.6502,3.488,0.6456304556140766,0.652421544605166,0.6367586377691284,0.4774266344868386,0.5026890415128495,0.5237060451433349,88.44800000000002,89.08249999999995
2025-01-26 07:00:00,2025-01-26,07:00:00,0.6720639532609176,0.6720639532609176,89.88800000000005,305.31,mid_peak,0,0,normal,3.5519,3.5519,2.3871039555874534,2.3983274236069105,7,6,1,72.0,3.6173625,0.9693629381835872,-0.0675,3.5686,2.5141,2.4508,3.6272,3.6025,2.5502,3.7284,3.8504,0.7527184526616265,0.6456304556140766,0.652421544605166,0.5173943453108494,0.4774266344868386,0.5026890415128495,89.72600000000008,89.87450000000005
2025-01-26 08:00:00,2025-01-26,08:00:00,0.9063343612546302,0.9063343612546302,89.267,304.965,mid_peak,0,0,normal,3.5844,3.5844,3.2486648844810966,3.219209017740321,8,6,1,72.0,3.614225,0.9694515694116888,-0.0308,3.5519,3.5686,2.5141,3.651,3.6272,3.6025,4.0127,3.8593,0.6720639532609176,0.7527184526616265,0.6456304556140766,0.7428272006872894,0.5173943453108494,0.4774266344868386,89.88800000000005,89.73950000000008
2025-01-26 09:00:00,2025-01-26,09:00:00,0.6462681723711025,0.6462681723711025,88.00700000000002,304.265,mid_peak,0,0,normal,3.4987,3.4987,2.261098454674776,2.3164836370469795,9,6,1,76.0,3.61145,0.96943704551528,-0.1163,3.5844,3.5519,3.5686,3.6656,3.651,3.6272,4.4289,3.6511,0.9063343612546302,0.6720639532609176,0.7527184526616265,1.1013043718589546,0.7428272006872894,0.5173943453108494,89.267,88.68200000000002
2025-01-26 10:00:00,2025-01-26,10:00:00,1.3194695755258956,1.3194695755258956,85.70750000000007,302.9875,mid_peak,1,0,normal,3.6018,3.6018,4.7524655171291705,4.6164282038924505,10,6,1,76.0,3.6044958333333335,0.9696303183841324,-0.0028,3.4987,3.5844,3.5519,3.8668,3.6656,3.651,4.4022,3.8245,0.6462681723711025,0.9063343612546302,0.6720639532609176,5.040297019513545,1.1013043718589546,0.7428272006872894,88.00700000000002,86.38250000000006
2025-01-26 11:00:00,2025-01-26,11:00:00,2.6662260135018885,2.6662260135018885,82.5125,301.2125,mid_peak,1,0,normal,3.8474,3.8474,10.258037964347166,9.6032128554311,11,6,1,76.0,3.593454166666667,0.9680209685921384,0.2623,3.6018,3.4987,3.5844,3.7691,3.8668,3.6656,4.4337,3.9832,1.3194695755258956,0.6462681723711025,0.9063343612546302,4.575008539841299,5.040297019513545,1.1013043718589546,85.70750000000007,83.27750000000002
2025-01-26 12:00:00,2025-01-26,12:00:00,2.397142314202139,2.397142314202139,80.07350000000007,299.8575,on_peak,1,0,normal,5.0148,5.0148,12.021189277260888,9.22276533966131,12,6,1,76.0,3.596716666666667,0.968770338318531,1.4638,3.8474,3.6018,3.4987,4.9301,3.7691,3.8668,5.3167,4.6694,2.6662260135018885,1.3194695755258956,0.6462681723711025,3.193341719641708,4.575008539841299,5.040297019513545,82.5125,81.3920000000001
2025-01-26 13:00:00,2025-01-26,13:00:00,2.514987676935045,2.514987676935045,78.1295,298.7775,on_peak,1,0,normal,4.9764,4.9764,12.515584675499555,12.612160202293865,13,6,1,76.0,3.6002458333333336,0.9739792333198946,1.4129,5.0148,3.8474,3.6018,4.79,4.9301,3.7691,5.5161,4.6769,2.397142314202139,2.6662260135018885,1.3194695755258956,1.5194541747383896,3.193341719641708,4.575008539841299,80.07350000000007,80.05550000000008
